TT/DP/13382/20/01/00031;cash;1500000;;11;2020-01-08
TT/DP/13382/20/01/00032;cash;3000000;;11;2020-01-08
TT/DP/13382/20/01/00033;cash;1100000;;11;2020-01-08
TT/DP/13384/20/01/00031;cash;3000000;;11;2020-01-08
TT/DP/13384/20/01/00032;cash;1800000;;11;2020-01-08
TT/DP/13382/20/01/00034;cash;4000000;;11;2020-01-08
TT/DP/12203/20/01/00009;cash;7500000;0;11;2020-01-09
TT/DP/13387/20/01/00007;cash;2000000;;11;2020-01-09
TT/DP/12203/20/01/00010;cash;2000000;0;11;2020-01-09
TT/DP/07720/20/01/00017;cash;1500000;;11;2020-01-09
TT/DP/07720/20/01/00018;cash;800000;;11;2020-01-09
TT/DP/07720/20/01/00019;cash;1500000;;11;2020-01-09
TT/DP/04576/20/01/00010;cash;750000;;11;2020-01-09
TT/DP/13381/20/01/00016;cash;1100000;;11;2020-01-09
TT/DP/13382/20/01/00035;cash;3300000;;11;2020-01-09
TT/DP/07717/20/01/00018;cash;12000000;;11;2020-01-09
TT/DP/06111/20/01/00007;cash;2500000;;11;2020-01-09
TT/DP/04730/20/01/00039;cash;3500000;;11;2020-01-09
TT/DP/13384/20/01/00033;cash;800000;CASH;11;2020-01-08
TT/DP/05545/20/01/00025;cash;4000000;;0;2020-01-09
TT/DP/13384/20/01/00034;cash;800000;cash;11;2020-01-08
TT/DP/13386/20/01/00026;cash;1130000;;11;2020-01-09
TT/DP/13382/20/01/00036;cash;2500000;;11;2020-01-09
TT/DP/00675/20/01/00018;cash;1200000;;11;2020-01-09
TT/DP/01354/20/01/00012;cash;5000000;0;0;2020-01-09
TT/DP/12144/20/01/00037;cash;4000000;TUNAI;11;2020-01-09
TT/DP/07628/20/01/00064;cash;2000000;-;11;2020-01-09
TT/DP/07628/20/01/00065;cash;800000;-;11;2020-01-09
TT/DP/05391/20/01/00004;cash;1100000;;11;2020-01-09
TT/DP/07628/20/01/00066;cash;2000000;-;11;2020-01-09
TT/DP/07628/20/01/00067;cash;3000000;-;11;2020-01-09
TT/DP/07628/20/01/00068;cash;1200000;-;11;2020-01-09
TT/DP/05545/20/01/00026;cash;3500000;;0;2020-01-09
TT/DP/13382/20/01/00037;cash;2500000;;11;2020-01-09
TT/DP/00758/20/01/00005;cash;1150000;;11;2020-01-09
TT/DP/05545/20/01/00027;cash;800000;;0;2020-01-09
TT/DP/13386/20/01/00027;cash;1130000;;11;2020-01-09
TT/DP/07717/20/01/00019;cash;1200000;;11;2020-01-09
TT/DP/13384/20/01/00035;cash;2000000;;11;2020-01-09
TT/DP/12144/20/01/00038;cash;1800000;TUNAI;11;2020-01-09
TT/DP/12203/20/01/00011;cash;3000000;0;11;2020-01-09
TT/DP/05545/20/01/00028;cash;5000000;;0;2020-01-09
TT/DP/06935/20/01/00014;cash;1500000;;11;2020-01-09
TT/DP/04692/20/01/00019;cash;2000000;-;11;2020-01-09
TT/DP/13384/20/01/00036;cash;1660000;;11;2020-01-09
TT/DP/12598.1/20/01/00001;cash;1000000;;11;2020-01-09
TT/DP/05545/20/01/00029;cash;2750000;;0;2020-01-09
TT/DP/12142/20/01/00037;cash;1970000;;0;2020-01-09
TT/DP/03540/20/01/00013;cash;3500000;;11;2020-01-09
TT/DP/07719/20/01/00008;cash;2500000;;11;2020-01-09
TT/DP/12598.1/20/01/00002;cash;900000;;11;2020-01-09
TT/DP/12144/20/01/00039;cash;3300000;TUNAI;11;2020-01-09
TT/DP/05545/20/01/00030;cash;3000000;;0;2020-01-09
TT/DP/12797/20/01/00037;cash;1200000;;11;0000-00-00
TT/DP/11791/20/01/00020;cash;1000000;;11;2020-01-09
TT/DP/13382.1/20/01/00001;cash;2500000;;11;2020-01-09
TT/DP/12144/20/01/00040;cash;3000000;TUNAI;11;2020-01-09
TT/DP/00888/20/01/00019;;0;;0;0000-00-00
TT/DP/05621/20/01/00018;cash;2500000;;11;2020-01-09
TT/DP/13382.1/20/01/00002;cash;1600000;;11;2020-01-09
TT/DP/13381/20/01/00017;cash;800000;;11;2020-01-09
TT/DP/13382/20/01/00038;cash;3000000;;11;2020-01-09
TT/DP/12142/20/01/00038;cash;2500000;;0;2020-01-09
TT/DP/09673/20/01/00007;cash;2500000;;11;2020-01-09
TT/DP/12142/20/01/00039;cash;4560000;;0;2020-01-09
TT/DP/13381/20/01/00018;cash;800000;;11;2020-01-09
TT/DP/13382.1/20/01/00003;cash;2000000;;11;2020-01-09
TT/DP/07717/20/01/00020;cash;3500000;;11;2020-01-09
TT/DP/12598/20/01/00061;cash;1700000;;11;2020-01-09
TT/DP/12797/20/01/00038;cash;1200000;;11;0000-00-00
TT/DP/13388/20/01/00022;cash;2000000;0;11;2020-01-09
TT/DP/13382.1/20/01/00004;cash;3000000;;11;2020-01-09
TT/DP/07628/20/01/00069;cash;2000000;-;11;2020-01-09
TT/DP/07628/20/01/00070;cash;6500000;-;11;2020-01-09
TT/DP/13381/20/01/00019;cash;800000;;11;2020-01-09
TT/DP/07781/20/01/00008;cash;5000000;;11;2020-01-09
TT/DP/05621/20/01/00019;cash;3000000;;11;2020-01-09
TT/DP/00758/20/01/00006;cash;2145000;;11;2020-01-09
TT/DP/05391/20/01/00005;cash;4000000;;11;2020-01-09
TT/DP/06112/20/01/00027;cash;3500000;;11;2020-01-09
TT/DP/13385/20/01/00009;cash;2500000;;0;2020-01-09
TT/DP/11791/20/01/00021;cash;800000;;11;2020-01-09
TT/DP/01354/20/01/00013;cash;3000000;0;0;2020-01-09
TT/DP/05529/20/01/00006;cash;1600000;CASH;11;2020-01-09
TT/DP/03530/20/01/00002;cash;5000000;;0;2020-01-09
TT/DP/13759/20/01/00014;cash;10000000;-;11;2020-01-09
TT/DP/13381/20/01/00020;cash;5000000;;11;2020-01-09
TT/DP/07781/20/01/00009;cash;1200000;;11;2020-01-09
TT/DP/13384.1/20/01/00007;cash;2000000;;11;2020-01-09
TT/DP/00758/20/01/00007;cash;2000000;;11;2020-01-09
TT/DP/00888/20/01/00020;;0;;0;0000-00-00
TT/DP/01354/20/01/00014;;0;;0;0000-00-00
TT/DP/05545/20/01/00031;cash;1600000;;0;2020-01-09
TT/DP/12598.1/20/01/00003;cash;800000;;11;2020-01-09
TT/DP/06112/20/01/00028;cash;18000000;;11;2020-01-09
TT/DP/07628/20/01/00071;cash;1200000;-;11;2020-01-09
TT/DP/13384/20/01/00037;cash;1700000;;11;2020-01-09
TT/DP/04730/20/01/00040;cash;1130000;;11;2020-01-09
TT/DP/09673/20/01/00008;cash;900000;;11;2020-01-09
TT/DP/13386/20/01/00028;cash;1130000;;11;2020-01-09
TT/DP/04692/20/01/00020;cash;700000;-;11;2020-01-09
TT/DP/05621/20/01/00020;cash;1100000;;11;2020-01-09
TT/DP/12598/20/01/00062;cash;5000000;;11;2020-01-09
TT/DP/03540/20/01/00014;cash;1000000;;11;2020-01-09
TT/DP/07717/20/01/00021;cash;1100000;;11;2020-01-09
TT/DP/12143/20/01/00032;cash;2300000;;11;2020-01-09
TT/DP/12598/20/01/00063;cash;4000000;;11;2020-01-09
TT/DP/12144/20/01/00041;cash;1200000;TUNAI;11;2020-01-09
TT/DP/07781/20/01/00010;cash;2500000;;11;2020-01-09
TT/DP/12143/20/01/00033;cash;1100000;;11;2020-01-08
TT/DP/13382/20/01/00039;cash;900000;;11;2020-01-09
TT/DP/12598/20/01/00064;cash;800000;;11;2020-01-09
TT/DP/03538/20/01/00009;kredit_transfer;900000;;0;2020-01-09
TT/DP/05621/20/01/00021;cash;3000000;;11;2020-01-09
TT/DP/12143/20/01/00034;cash;2000000;;11;2020-01-09
TT/DP/04692/20/01/00021;cash;1600000;-;11;2020-01-09
TT/DP/13381/20/01/00021;cash;800000;;11;2020-01-09
TT/DP/12143/20/01/00035;cash;4000000;;11;2020-01-09
TT/DP/00888/20/01/00021;;0;;0;0000-00-00
TT/DP/13387/20/01/00008;cash;1600000;;11;2020-01-09
TT/DP/03540/20/01/00015;cash;5000000;;11;2020-01-09
TT/DP/01925/20/01/00011;cash;5000000;;11;2020-01-09
TT/DP/04576/20/01/00011;cash;860000;;11;2020-01-09
TT/DP/07628/20/01/00072;cash;900000;-;11;2020-01-09
TT/DP/07628/20/01/00073;cash;800000;-;11;2020-01-09
TT/DP/06935/20/01/00015;cash;800000;;11;2020-01-09
